Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num
693,France,Belgium,TBD,Semi-finals,high,Diamond,7,3585,0.94,2018,3.0,1195.0,0.2,0.0,0.3,,2,4,8,13,3
694,Croatia,England,TBD,Semi-finals,high,Bronze,3,1339,0.74,2018,1.0,1339.0,0.2,0.2,0.2,2142.4,2,4,8,8,14
695,Croatia,England,TBD,Semi-finals,high,Bronze,5,1339,0.82,2018,1.0,1339.0,0.2,0.1,0.3,2142.4,2,4,8,8,14
696,Croatia,England,TBD,Semi-finals,high,Bronze,7,1339,0.73,2018,1.0,1339.0,0.2,0.0,0.2,1874.6,2,4,8,8,14
697,Croatia,England,TBD,Semi-finals,high,Gold,3,2471,0.72,2018,2.0,1235.5,0.2,0.2,0.2,1976.8,2,4,8,8,14
698,Croatia,England,TBD,Semi-finals,high,Gold,5,2471,0.83,2018,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,8,14
699,Croatia,England,TBD,Semi-finals,high,Gold,7,2471,0.73,2018,2.0,1235.5,0.2,0.0,0.2,1729.6999999999998,2,4,8,8,14
700,Croatia,England,TBD,Semi-finals,high,Diamond,3,3585,0.83,2018,3.0,1195.0,0.2,0.2,0.3,,2,4,8,8,14
701,Croatia,England,TBD,Semi-finals,high,Diamond,5,3585,0.8,2018,3.0,1195.0,0.2,0.1,0.3,,2,4,8,8,14
702,Croatia,England,TBD,Semi-finals,high,Diamond,7,3585,0.94,2018,3.0,1195.0,0.2,0.0,0.3,,2,4,8,8,14
703,Belgium,England,TBD,Third Place Playoff,medium,Bronze,3,773,0.44,2018,1.0,773.0,0.1,0.2,0.1,1082.2,4,5,8,2,14
704,Belgium,England,TBD,Third Place Playoff,medium,Bronze,5,773,0.44,2018,1.0,773.0,0.1,0.1,0.1,1004.9000000000002,4,5,8,2,14
705,Belgium,England,TBD,Third Place Playoff,medium,Bronze,7,773,0.58,2018,1.0,773.0,0.1,0.0,0.2,1004.9,4,5,8,2,14
706,Belgium,England,TBD,Third Place Playoff,medium,Gold,3,1133,0.62,2018,2.0,566.5,0.1,0.2,0.2,849.75,4,5,8,2,14
707,Belgium,England,TBD,Third Place Playoff,medium,Gold,5,1133,0.59,2018,2.0,566.5,0.1,0.1,0.2,793.1,4,5,8,2,14
708,Belgium,England,TBD,Third Place Playoff,medium,Gold,7,1133,0.62,2018,2.0,566.5,0.1,0.0,0.2,736.45,4,5,8,2,14
709,Belgium,England,TBD,Third Place Playoff,medium,Diamond,3,1598,0.42,2018,3.0,532.6666666666666,0.1,0.2,0.1,,4,5,8,2,14
710,Belgium,England,TBD,Third Place Playoff,medium,Diamond,5,1598,0.4,2018,3.0,532.6666666666666,0.1,0.1,0.1,,4,5,8,2,14
711,Belgium,England,TBD,Third Place Playoff,medium,Diamond,7,1598,0.36,2018,3.0,532.6666666666666,0.1,0.0,0.1,,4,5,8,2,14
712,France,Croatia,TBD,Final,high,Bronze,3,2265,0.89,2018,1.0,2265.0,0.2,0.2,0.3,3850.5,2,0,8,13,10
713,France,Croatia,TBD,Final,high,Bronze,5,2265,0.92,2018,1.0,2265.0,0.2,0.1,0.3,3624.0,2,0,8,13,10
714,France,Croatia,TBD,Final,high,Bronze,7,2265,0.94,2018,1.0,2265.0,0.2,0.0,0.3,3397.5,2,0,8,13,10
715,France,Croatia,TBD,Final,high,Gold,3,3761,0.98,2018,2.0,1880.5,0.2,0.2,0.3,3196.85,2,0,8,13,10
716,France,Croatia,TBD,Final,high,Gold,5,3761,0.94,2018,2.0,1880.5,0.2,0.1,0.3,3008.8,2,0,8,13,10
717,France,Croatia,TBD,Final,high,Gold,7,3761,0.9,2018,2.0,1880.5,0.2,0.0,0.3,2820.75,2,0,8,13,10
718,France,Croatia,TBD,Final,high,Diamond,3,6026,0.99,2018,3.0,2008.6666666666667,0.2,0.2,0.3,,2,0,8,13,10
719,France,Croatia,TBD,Final,high,Diamond,5,6026,0.95,2018,3.0,2008.6666666666667,0.2,0.1,0.3,,2,0,8,13,10
720,France,Croatia,TBD,Final,high,Diamond,7,6026,0.95,2018,3.0,2008.6666666666667,0.2,0.0,0.3,,2,0,8,13,10
721,Russia,Saudi Arabia,TBD,Group Stage,low,Bronze,3,259,0.24,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,29,32
722,Russia,Saudi Arabia,TBD,Group Stage,low,Bronze,5,259,0.32,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,29,32
723,Russia,Saudi Arabia,TBD,Group Stage,low,Bronze,7,259,0.3,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,29,32
724,Russia,Saudi Arabia,TBD,Group Stage,low,Gold,3,619,0.49,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,29,32
725,Russia,Saudi Arabia,TBD,Group Stage,low,Gold,5,619,0.27,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,29,32
726,Russia,Saudi Arabia,TBD,Group Stage,low,Gold,7,619,0.32,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,29,32
727,Russia,Saudi Arabia,TBD,Group Stage,low,Diamond,3,825,0.43,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,29,32
728,Russia,Saudi Arabia,TBD,Group Stage,low,Diamond,5,825,0.3,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,29,32
729,Russia,Saudi Arabia,TBD,Group Stage,low,Diamond,7,825,0.31,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,29,32
730,Egypt,Uruguay,TBD,Group Stage,low,Bronze,3,259,0.48,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,11,42
731,Egypt,Uruguay,TBD,Group Stage,low,Bronze,5,259,0.22,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,11,42
732,Egypt,Uruguay,TBD,Group Stage,low,Bronze,7,259,0.35,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,11,42
733,Egypt,Uruguay,TBD,Group Stage,low,Gold,3,619,0.27,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,11,42
734,Egypt,Uruguay,TBD,Group Stage,low,Gold,5,619,0.44,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,11,42
735,Egypt,Uruguay,TBD,Group Stage,low,Gold,7,619,0.45,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,11,42
736,Egypt,Uruguay,TBD,Group Stage,low,Diamond,3,825,0.43,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,11,42
737,Egypt,Uruguay,TBD,Group Stage,low,Diamond,5,825,0.3,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,11,42
738,Egypt,Uruguay,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,11,42
739,Russia,Egypt,TBD,Group Stage,low,Bronze,3,259,0.3,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,29,13
740,Russia,Egypt,TBD,Group Stage,low,Bronze,5,259,0.29,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,29,13
741,Russia,Egypt,TBD,Group Stage,low,Bronze,7,259,0.26,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,29,13
742,Russia,Egypt,TBD,Group Stage,low,Gold,3,619,0.48,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,29,13
743,Russia,Egypt,TBD,Group Stage,low,Gold,5,619,0.41,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,29,13
744,Russia,Egypt,TBD,Group Stage,low,Gold,7,619,0.39,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,29,13
745,Russia,Egypt,TBD,Group Stage,low,Diamond,3,825,0.33,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,29,13
746,Russia,Egypt,TBD,Group Stage,low,Diamond,5,825,0.33,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,29,13
747,Russia,Egypt,TBD,Group Stage,low,Diamond,7,825,0.28,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,29,13
748,Uruguay,Saudi Arabia,TBD,Group Stage,low,Bronze,3,259,0.21,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,39,32
749,Uruguay,Saudi Arabia,TBD,Group Stage,low,Bronze,5,259,0.42,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,39,32
750,Uruguay,Saudi Arabia,TBD,Group Stage,low,Bronze,7,259,0.32,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,39,32
751,Uruguay,Saudi Arabia,TBD,Group Stage,low,Gold,3,619,0.22,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,39,32
752,Uruguay,Saudi Arabia,TBD,Group Stage,low,Gold,5,619,0.39,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,39,32
753,Uruguay,Saudi Arabia,TBD,Group Stage,low,Gold,7,619,0.34,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,39,32
754,Uruguay,Saudi Arabia,TBD,Group Stage,low,Diamond,3,825,0.5,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,39,32
755,Uruguay,Saudi Arabia,TBD,Group Stage,low,Diamond,5,825,0.39,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,39,32
756,Uruguay,Saudi Arabia,TBD,Group Stage,low,Diamond,7,825,0.32,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,39,32
757,Uruguay,Russia,TBD,Group Stage,low,Bronze,3,259,0.39,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,39,31
758,Uruguay,Russia,TBD,Group Stage,low,Bronze,5,259,0.37,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,39,31
759,Uruguay,Russia,TBD,Group Stage,low,Bronze,7,259,0.22,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,39,31
760,Uruguay,Russia,TBD,Group Stage,low,Gold,3,619,0.29,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,39,31
761,Uruguay,Russia,TBD,Group Stage,low,Gold,5,619,0.34,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,39,31
762,Uruguay,Russia,TBD,Group Stage,low,Gold,7,619,0.3,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,39,31
763,Uruguay,Russia,TBD,Group Stage,low,Diamond,3,825,0.37,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,39,31
764,Uruguay,Russia,TBD,Group Stage,low,Diamond,5,825,0.41,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,39,31
765,Uruguay,Russia,TBD,Group Stage,low,Diamond,7,825,0.24,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,39,31
766,Saudi Arabia,Egypt,TBD,Group Stage,low,Bronze,3,259,0.35,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,30,13
767,Saudi Arabia,Egypt,TBD,Group Stage,low,Bronze,5,259,0.34,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,30,13
768,Saudi Arabia,Egypt,TBD,Group Stage,low,Bronze,7,259,0.39,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,30,13
769,Saudi Arabia,Egypt,TBD,Group Stage,low,Gold,3,619,0.46,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,30,13
770,Saudi Arabia,Egypt,TBD,Group Stage,low,Gold,5,619,0.33,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,30,13
771,Saudi Arabia,Egypt,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,30,13
772,Saudi Arabia,Egypt,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,30,13
773,Saudi Arabia,Egypt,TBD,Group Stage,low,Diamond,5,825,0.4,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,30,13
774,Saudi Arabia,Egypt,TBD,Group Stage,low,Diamond,7,825,0.32,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,30,13
775,Morocco,Iran,TBD,Group Stage,low,Bronze,3,259,0.43,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,20,20
776,Morocco,Iran,TBD,Group Stage,low,Bronze,5,259,0.44,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,20,20
777,Morocco,Iran,TBD,Group Stage,low,Bronze,7,259,0.46,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,20,20
778,Morocco,Iran,TBD,Group Stage,low,Gold,3,619,0.39,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,20,20
779,Morocco,Iran,TBD,Group Stage,low,Gold,5,619,0.43,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,20,20
780,Morocco,Iran,TBD,Group Stage,low,Gold,7,619,0.2,2018,2.0,309.5,0.0,0.0,0.0,309.5,3,1,8,20,20
781,Morocco,Iran,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,20,20
782,Morocco,Iran,TBD,Group Stage,low,Diamond,5,825,0.24,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,20,20
783,Morocco,Iran,TBD,Group Stage,low,Diamond,7,825,0.4,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,20,20
784,Portugal,Spain,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,27,37
785,Portugal,Spain,TBD,Group Stage,low,Bronze,5,259,0.26,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,27,37
786,Portugal,Spain,TBD,Group Stage,low,Bronze,7,259,0.27,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,27,37
787,Portugal,Spain,TBD,Group Stage,low,Gold,3,619,0.31,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,27,37
788,Portugal,Spain,TBD,Group Stage,low,Gold,5,619,0.47,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,27,37
789,Portugal,Spain,TBD,Group Stage,low,Gold,7,619,0.43,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,27,37
790,Portugal,Spain,TBD,Group Stage,low,Diamond,3,825,0.33,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,27,37
791,Portugal,Spain,TBD,Group Stage,low,Diamond,5,825,0.21,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,27,37
792,Portugal,Spain,TBD,Group Stage,low,Diamond,7,825,0.33,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,27,37
793,Portugal,Morocco,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,27,23
794,Portugal,Morocco,TBD,Group Stage,low,Bronze,5,259,0.33,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,27,23
795,Portugal,Morocco,TBD,Group Stage,low,Bronze,7,259,0.39,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,27,23
796,Portugal,Morocco,TBD,Group Stage,low,Gold,3,619,0.35,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,27,23
797,Portugal,Morocco,TBD,Group Stage,low,Gold,5,619,0.28,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,27,23
798,Portugal,Morocco,TBD,Group Stage,low,Gold,7,619,0.4,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,27,23
799,Portugal,Morocco,TBD,Group Stage,low,Diamond,3,825,0.24,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,27,23
800,Portugal,Morocco,TBD,Group Stage,low,Diamond,5,825,0.23,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,27,23
801,Portugal,Morocco,TBD,Group Stage,low,Diamond,7,825,0.48,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,27,23
802,Iran,Spain,TBD,Group Stage,low,Bronze,3,259,0.45,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,17,37
803,Iran,Spain,TBD,Group Stage,low,Bronze,5,259,0.44,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,17,37
804,Iran,Spain,TBD,Group Stage,low,Bronze,7,259,0.36,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,17,37
805,Iran,Spain,TBD,Group Stage,low,Gold,3,619,0.22,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,17,37
806,Iran,Spain,TBD,Group Stage,low,Gold,5,619,0.38,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,17,37
807,Iran,Spain,TBD,Group Stage,low,Gold,7,619,0.45,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,17,37
808,Iran,Spain,TBD,Group Stage,low,Diamond,3,825,0.42,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,17,37
809,Iran,Spain,TBD,Group Stage,low,Diamond,5,825,0.27,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,17,37
810,Iran,Spain,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,17,37
811,Iran,Portugal,TBD,Group Stage,low,Bronze,3,259,0.25,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,17,29
812,Iran,Portugal,TBD,Group Stage,low,Bronze,5,259,0.29,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,17,29
813,Iran,Portugal,TBD,Group Stage,low,Bronze,7,259,0.32,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,17,29
814,Iran,Portugal,TBD,Group Stage,low,Gold,3,619,0.41,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,17,29
815,Iran,Portugal,TBD,Group Stage,low,Gold,5,619,0.31,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,17,29
816,Iran,Portugal,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,17,29
817,Iran,Portugal,TBD,Group Stage,low,Diamond,3,825,0.33,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,17,29
818,Iran,Portugal,TBD,Group Stage,low,Diamond,5,825,0.38,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,17,29
819,Iran,Portugal,TBD,Group Stage,low,Diamond,7,825,0.39,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,17,29
820,Spain,Morocco,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,34,23
821,Spain,Morocco,TBD,Group Stage,low,Bronze,5,259,0.36,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,34,23
822,Spain,Morocco,TBD,Group Stage,low,Bronze,7,259,0.22,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,34,23
823,Spain,Morocco,TBD,Group Stage,low,Gold,3,619,0.3,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,34,23
824,Spain,Morocco,TBD,Group Stage,low,Gold,5,619,0.25,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,34,23
825,Spain,Morocco,TBD,Group Stage,low,Gold,7,619,0.4,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,34,23
826,Spain,Morocco,TBD,Group Stage,low,Diamond,3,825,0.29,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,34,23
827,Spain,Morocco,TBD,Group Stage,low,Diamond,5,825,0.21,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,34,23
828,Spain,Morocco,TBD,Group Stage,low,Diamond,7,825,0.23,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,34,23
829,France,Australia,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,13,2
830,France,Australia,TBD,Group Stage,low,Bronze,5,259,0.46,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,13,2
831,France,Australia,TBD,Group Stage,low,Bronze,7,259,0.21,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,13,2
832,France,Australia,TBD,Group Stage,low,Gold,3,619,0.47,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,13,2
833,France,Australia,TBD,Group Stage,low,Gold,5,619,0.2,2018,2.0,309.5,0.0,0.1,0.0,340.45000000000005,3,1,8,13,2
834,France,Australia,TBD,Group Stage,low,Gold,7,619,0.3,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,13,2
835,France,Australia,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,13,2
836,France,Australia,TBD,Group Stage,low,Diamond,5,825,0.24,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,13,2
837,France,Australia,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,13,2
838,Peru,Denmark,TBD,Group Stage,low,Bronze,3,259,0.26,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,25,11
839,Peru,Denmark,TBD,Group Stage,low,Bronze,5,259,0.39,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,25,11
840,Peru,Denmark,TBD,Group Stage,low,Bronze,7,259,0.43,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,25,11
841,Peru,Denmark,TBD,Group Stage,low,Gold,3,619,0.49,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,25,11
842,Peru,Denmark,TBD,Group Stage,low,Gold,5,619,0.4,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,25,11
843,Peru,Denmark,TBD,Group Stage,low,Gold,7,619,0.33,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,25,11
844,Peru,Denmark,TBD,Group Stage,low,Diamond,3,825,0.47,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,25,11
845,Peru,Denmark,TBD,Group Stage,low,Diamond,5,825,0.36,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,25,11
846,Peru,Denmark,TBD,Group Stage,low,Diamond,7,825,0.4,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,25,11
847,Denmark,Australia,TBD,Group Stage,low,Bronze,3,259,0.24,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,9,2
848,Denmark,Australia,TBD,Group Stage,low,Bronze,5,259,0.49,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,9,2
849,Denmark,Australia,TBD,Group Stage,low,Bronze,7,259,0.48,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,9,2
850,Denmark,Australia,TBD,Group Stage,low,Gold,3,619,0.2,2018,2.0,309.5,0.0,0.2,0.0,371.4,3,1,8,9,2
851,Denmark,Australia,TBD,Group Stage,low,Gold,5,619,0.34,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,9,2
852,Denmark,Australia,TBD,Group Stage,low,Gold,7,619,0.45,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,9,2
853,Denmark,Australia,TBD,Group Stage,low,Diamond,3,825,0.44,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,9,2
854,Denmark,Australia,TBD,Group Stage,low,Diamond,5,825,0.38,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,9,2
855,Denmark,Australia,TBD,Group Stage,low,Diamond,7,825,0.26,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,9,2
856,France,Peru,TBD,Group Stage,low,Bronze,3,259,0.36,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,13,27
857,France,Peru,TBD,Group Stage,low,Bronze,5,259,0.23,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,13,27
858,France,Peru,TBD,Group Stage,low,Bronze,7,259,0.33,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,13,27
859,France,Peru,TBD,Group Stage,low,Gold,3,619,0.31,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,13,27
860,France,Peru,TBD,Group Stage,low,Gold,5,619,0.41,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,13,27
861,France,Peru,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,13,27
862,France,Peru,TBD,Group Stage,low,Diamond,3,825,0.25,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,13,27
863,France,Peru,TBD,Group Stage,low,Diamond,5,825,0.48,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,13,27
864,France,Peru,TBD,Group Stage,low,Diamond,7,825,0.47,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,13,27
865,Denmark,France,TBD,Group Stage,low,Bronze,3,259,0.38,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,9,15
866,Denmark,France,TBD,Group Stage,low,Bronze,5,259,0.42,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,9,15
867,Denmark,France,TBD,Group Stage,low,Bronze,7,259,0.36,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,9,15
868,Denmark,France,TBD,Group Stage,low,Gold,3,619,0.36,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,9,15
869,Denmark,France,TBD,Group Stage,low,Gold,5,619,0.45,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,9,15
870,Denmark,France,TBD,Group Stage,low,Gold,7,619,0.33,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,9,15
871,Denmark,France,TBD,Group Stage,low,Diamond,3,825,0.22,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,9,15
872,Denmark,France,TBD,Group Stage,low,Diamond,5,825,0.4,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,9,15
873,Denmark,France,TBD,Group Stage,low,Diamond,7,825,0.36,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,9,15
874,Australia,Peru,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,1,27
875,Australia,Peru,TBD,Group Stage,low,Bronze,5,259,0.46,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,1,27
876,Australia,Peru,TBD,Group Stage,low,Bronze,7,259,0.43,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,1,27
877,Australia,Peru,TBD,Group Stage,low,Gold,3,619,0.43,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,1,27
878,Australia,Peru,TBD,Group Stage,low,Gold,5,619,0.49,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,1,27
879,Australia,Peru,TBD,Group Stage,low,Gold,7,619,0.28,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,1,27
880,Australia,Peru,TBD,Group Stage,low,Diamond,3,825,0.34,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,1,27
